,entryTenantText_l
1028,"('pinaffo', 59)"
1029,"('piero', 100)"
1030,"('navagiero', 59)"
1031,"('traversi', 100)"
1032,"('pagan', 100)"
1033,"('martin', 100)"
1034,"('salvador', 100)"
1035,"('rossetti', 100)"
1036,"('rossetti', 100)"
1037,"('navagiero', 59)"
1038,"('bisanzan', 61)"
1039,"('tolini', 100)"
1040,"('altieri', 100)"
1041,"('ribies', 80)"
1042,"('de', 100)"
1043,"('piero', 100)"
1044,"('giaccometti', 71)"
1045,"('pisoni', 100)"
1046,"('poli', 100)"
1047,"('poli', 100)"
1048,"('valle', 100)"
1049,"('zambelli', 100)"
1050,"('danieli', 63)"
1051,"('cristofoli', 67)"
1052,"('antonini', 64)"
1053,"('bianchi', 100)"
1054,"('garzador', 70)"
1055,"('bonincontro', 53)"
1056,"('giovannino', 52)"
1057,"('zuanne', 100)"
1058,"('santo', 100)"
1059,"('santo', 100)"
1060,"('diamantini', 100)"
1061,"('fontanisi', 59)"
1062,"('rizzi', 100)"
1063,"('grassi', 100)"
1064,"('piero', 100)"
1065,"('cigogna', 100)"
1066,"('carminati', 100)"
1067,"('da', 100)"
1068,"('di', 100)"
1069,"('malipiero', 67)"
1070,"('bernardo', 100)"
1071,"('francesconi', 79)"
1072,"('costantini', 100)"
1073,"('francesconi', 71)"
1074,"('ferrari', 100)"
1075,"('cristofoli', 67)"
1076,"('manzoli', 60)"
1077,"('armati', 100)"
1078,"('ferrari', 100)"
1079,"('manzoni', 100)"
1080,"('zorzi', 100)"
1081,"('tarma', 100)"
1082,"('vescovi', 100)"
1083,"('cossali', 61)"
1084,"('tiboni', 100)"
1085,"('andreola', 70)"
1086,"('andreato', 70)"
1087,"('uberti', 100)"
1088,"('michieli', 100)"
1089,"('giovannino', 56)"
1090,"('carlo', 100)"
1091,"('michiel', 100)"
1092,"('eredi', 100)"
1093,"('francescheti', 76)"
1094,"('altieri', 100)"
1095,"('adelmari', 64)"
1096,"('bon', 100)"
1097,"('diodati', 57)"
1098,"('girolamo', 100)"
1099,"('altieri', 100)"
1100,"('altieri', 100)"
1101,"('zorzi', 100)"
1102,"('codognato', 100)"
1103,"('ferrari', 100)"
1104,"('venturini', 100)"
1105,"('rossetti', 100)"
1106,"('piero', 100)"
1107,"('andreoleti', 64)"
1108,"('tagliapietra', 57)"
1109,"('tagliapietra', 57)"
1110,"('francesconi', 60)"
1111,"('cristofoli', 67)"
1112,"('ambrosani', 70)"
1113,"('zambelli', 100)"
1114,"('zambelli', 100)"
1115,"('piero', 100)"
1116,"('martin', 100)"
1117,"('bonfandini gritti', 56)"
1118,"('panagiotto', 69)"
1119,"('battaja', 59)"
1120,"('zuanne', 100)"
1121,"('signoli', 60)"
1122,"('pinaffo', 67)"
1123,"('grassi', 100)"
1124,"('antoneti', 73)"
1125,"('rizzotti', 100)"
1126,"('rizzotti', 100)"
1127,"('barbazini', 52)"
1128,"('tagliapietra', 57)"
1129,"('tagliapietra', 57)"
1130,"('scatiglio', 61)"
1131,"('bonis', 56)"
1132,"('venturini', 100)"
1133,"('carminati', 100)"
1134,"('zuanne', 100)"
1135,"('girolamo', 100)"
1136,"('giovannino', 56)"
1137,"('del', 100)"
1138,"('bianchi', 100)"
1139,"('pozzo', 100)"
1140,"('del', 100)"
1141,"('bianca', 100)"
1142,"('testagrossa', 60)"
1143,"('battistini', 53)"
1144,"('battistini', 53)"
1145,"('francesconi', 69)"
1146,"('manzoni', 100)"
1147,"('pinaffo', 67)"
1148,"('cristofoli', 69)"
1149,"('crispo', 63)"
1150,"('bortolottti', 76)"
1151,"('navagiero', 59)"
1152,"('rossetti', 100)"
1153,"('epis', 100)"
1154,"('nani', 86)"
1155,"('zambelli', 100)"
1156,"('lazari', 67)"
1157,"('domenici', 73)"
1158,"('navagiero', 59)"
1159,"('piero', 100)"
1160,"('giacomelli', 100)"
1161,"('robustello', 100)"
1162,"('robustello', 100)"
1163,"('carlo', 100)"
1164,"('balduini', 70)"
1165,"('andreoleti', 67)"
1166,"('calegarini', 54)"
1167,"('paolini', 100)"
1168,"('carminati', 100)"
1169,"('curti', 100)"
1170,"('francesconi', 62)"
1171,"('pozzo', 100)"
1172,"('francesconi', 79)"
1173,"('zochi', 100)"
1174,"('nani', 86)"
1175,"('signoli', 60)"
1176,"('signoli', 60)"
1177,"('francesconi', 71)"
1178,"('armati', 100)"
1179,"('basinello', 100)"
1180,"('merlin', 100)"
1181,"('merlin', 100)"
1182,"('cristofoli', 67)"
1183,"('rizzotti', 100)"
1184,"('valle', 100)"
1185,"('piero', 100)"
1186,"('crispo', 63)"
1187,"('nani', 86)"
1188,"('battistiol', 62)"
1189,"('zambelli', 100)"
1190,"('francesconi', 71)"
1191,"('ginatoffetti', 61)"
1192,"('bernardo', 100)"
1193,"('pinaffo', 67)"
1194,"('albertini', 64)"
1195,"('carlo', 100)"
1196,"('tagliapietra', 57)"
1197,"('antonelli', 60)"
1198,"('ferrari', 100)"
1199,"('manzoni', 100)"
1200,"('paresini', 56)"
1201,"('bentivoglio', 57)"
1202,"('nani', 86)"
1203,"('nani', 86)"
1204,"('capovilla', 100)"
1205,"('carlo', 100)"
1206,"('antonini', 64)"
1207,"('volpe', 100)"
1208,"('bentivoglio', 57)"
1209,"('francesconi', 71)"
1210,"('barazzutti', 56)"
1211,"('lion', 100)"
1212,"('dall', 100)"
1213,"('bentivoglio', 55)"
1214,"('bentivoglio', 55)"
1215,"('bentivoglio', 55)"
1216,"('bentivoglio', 57)"
1217,"('ferrari', 100)"
1218,"('crestini', 55)"
1219,"('ginatoffetti', 61)"
1220,"('zitti', 100)"
1221,"('zitti', 100)"
1222,"('pinaffo', 67)"
1223,"(""d'este"", 100)"
1224,"('nani', 86)"
1225,"('nani', 86)"
1226,"('nani', 86)"
1227,"('riva', 100)"
1228,"('giuliano', 63)"
1229,"('antoniassi', 75)"
1230,"('nani', 86)"
1231,"('bonfandini gritti', 61)"
1232,"('torni', 100)"
1233,"('orlandi', 100)"
1234,"('bortolini', 67)"
1235,"('bon', 100)"
1236,"('lucadello', 100)"
1237,"('bon', 100)"
1238,"('visentini', 100)"
1239,"('rossi', 100)"
1240,"('fratello', 100)"
1241,"('amadei', 100)"
1242,"('carminati', 100)"
1243,"('pasquali', 100)"
1244,"('bon', 100)"
1245,"('piero', 100)"
1246,"('poli', 100)"
1247,"('donati', 100)"
1248,"('cavagnis', 100)"
1249,"('armani', 100)"
1250,"('gregorii', 70)"
1251,"('bon', 100)"
1252,"('vicelli', 100)"
1253,"('baseggio', 100)"
1254,"('giacomi', 60)"
1255,"('bernardi', 100)"
1256,"('piero', 100)"
1257,"('gardani', 100)"
1258,"('gussoni', 52)"
1259,"('ginatoffetti', 61)"
1260,"('carlo', 100)"
1261,"('giaccometti', 71)"
1262,"('del', 100)"
1263,"('somarilli', 61)"
1264,"('antonini', 61)"
1265,"('fumi', 100)"
1266,"('bortolini', 61)"
1267,"('baroni', 100)"
1268,"('francesconi', 77)"
1269,"('piero', 100)"
1270,"('francesconi', 62)"
1271,"('machiedo', 64)"
1272,"('giaccometti', 71)"
1273,"('piero', 100)"
1274,"('codognato', 100)"
1275,"('battistiol', 56)"
1276,"('broccardo', 62)"
1277,"('bettini', 58)"
1278,"('corbellini', 64)"
1279,"('greco', 100)"
1280,"('bazolani', 67)"
1281,"('zucconi', 100)"
1282,"('antonini', 67)"
1283,"('filiasi', 100)"
1284,"('lucatelli', 100)"
1285,"('armano', 100)"
1286,"('piero', 100)"
1287,"('schiantarello', 62)"
1288,"('de lorenzo', 82)"
1289,"('bucella', 100)"
1290,"('capretta', 100)"
1291,"('eredi', 100)"
1292,"('zuanne', 100)"
1293,"('nani', 86)"
1294,"('cristofoli', 100)"
1295,"('bernardi', 100)"
1296,"('rossi', 100)"
1297,"('bonfandini gritti', 61)"
1298,"('prodomo', 56)"
1299,"('ginatoffetti', 61)"
1300,"('cottoni', 100)"
1301,"('de luca', 100)"
1302,"('fratello', 100)"
1303,"('locatello', 100)"
1304,"('salvadori', 100)"
1305,"('malanotti', 67)"
1306,"('brasi', 100)"
1307,"('crestini', 53)"
1308,"('di', 100)"
1309,"('de', 100)"
1310,"('ginatoffetti', 61)"
1311,"('pozzo', 100)"
1312,"('antonini', 64)"
1313,"('bortolini', 67)"
1314,"('venanzio', 100)"
1315,"('nicola', 100)"
1316,"('del', 100)"
1317,"('zuanne', 100)"
1318,"('beccari', 100)"
1319,"('raimondo', 45)"
1320,"('zuanne', 100)"
1321,"('cortonovich', 51)"
1322,"('carara', 100)"
1323,"('rimondi', 100)"
1324,"('rimondi', 100)"
1325,"('carlo', 100)"
1326,"('da', 100)"
1327,"('zanetti', 100)"
1328,"('cantarutti', 64)"
1329,"('tradonico', 62)"
1330,"('carlo', 100)"
1331,"('carlo', 100)"
1332,"('cosmi', 100)"
1333,"('berti', 100)"
1334,"('rizzetti', 100)"
1335,"('fantini', 100)"
1336,"('campana', 100)"
1337,"('da', 100)"
1338,"('nardi', 100)"
1339,"('francesconi', 56)"
1340,"('bernardo', 100)"
1341,"('da', 100)"
1342,"('calichiopoli', 56)"
1343,"('bernardo', 100)"
1344,"('magistrato', 43)"
1345,"('martini', 100)"
1346,"('battistini', 54)"
1347,"('lioncini', 100)"
1348,"('vecchi', 100)"
1349,"('carosi-cattarini', 53)"
1350,"('zonta', 100)"
1351,"('negri', 100)"
1352,"('beltramelli', 100)"
1353,"('bertaldo', 48)"
1354,"('reali', 100)"
1355,"('da', 100)"
1356,"('piazza', 100)"
1357,"('dalle boccole', 49)"
1358,"('del', 100)"
1359,"('locatello', 100)"
1360,"('nani', 86)"
1361,"('bastian', 100)"
1362,"('michiel', 100)"
1363,"('favro', 100)"
1364,"('fioletti', 61)"
1365,"('di', 100)"
1366,"('di', 100)"
1367,"('calzavara', 48)"
1368,"('carrara', 100)"
1369,"('battistini', 59)"
1370,"('trevisan', 100)"
1371,"('rossi', 100)"
1372,"('favro', 100)"
1373,"('favro', 100)"
1374,"('pellegrini', 69)"
1375,"('piero', 100)"
1376,"('rotta', 100)"
1377,"('alessandri', 53)"
1378,"('da', 100)"
1379,"('dario paulucci', 50)"
1380,"('adriani', 74)"
1381,"('zanini', 100)"
1382,"('pretti', 60)"
1383,"('di', 100)"
1384,"('della', 100)"
1385,"('martini', 100)"
1386,"('tomasini', 100)"
1387,"('serato', 57)"
1388,"('zorzi', 100)"
1389,"('piero', 100)"
1390,"('francescheti', 62)"
1391,"('zanini', 100)"
1392,"('de pietra', 54)"
1393,"('trentin', 100)"
1394,"('agostinazzi', 65)"
1395,"('nicoletti', 58)"
1396,"(""d'arpo attendolo"", 49)"
1397,"('foscarin', 52)"
1398,"('nani', 86)"
1399,"('nani', 100)"
1400,"('raimondo', 45)"
1401,"('nani', 86)"
1402,"('beltramelli', 91)"
1403,"('beltramelli', 61)"
1404,"('moranzoni', 64)"
1405,"('nani', 86)"
1406,"('crispo', 60)"
1407,"('nani', 86)"
1408,"('morandi', 100)"
1409,"('bonicelli', 100)"
1410,"('nani', 86)"
1411,"('schingolo', 47)"
1412,"('porta', 100)"
1413,"('viuti', 80)"
1414,"('dalla frascada', 35)"
1415,"('pellegrini', 51)"
1416,"('zanucchi', 100)"
1417,"('carlo', 100)"
1418,"('berti', 100)"
1419,"('antonini', 73)"
1420,"('da', 100)"
1421,"('da', 100)"
1422,"('da', 100)"
1423,"('da', 100)"
1424,"('nani', 86)"
1425,"('da', 100)"
1426,"('zini', 100)"
1427,"('zuanne', 100)"
1428,"('pasqualin', 100)"
1429,"('caliari fantinelli', 40)"
1430,"('pisenti', 100)"
1431,"('bianco', 100)"
1432,"('occhi', 100)"
1433,"('dal', 100)"
1434,"('da', 100)"
1435,"('nani', 86)"
1436,"('luca', 100)"
1437,"('acqua', 100)"
1438,"('sua', 100)"
1439,"('lombardo', 100)"
1440,"('taboga', 100)"
1441,"('testa', 100)"
1442,"('testa', 100)"
1443,"('fabris', 100)"
1444,"('beccari', 100)"
1445,"('moscheni', 100)"
1446,"('pisenti', 100)"
1447,"('boldrin', 100)"
1448,"('allegri', 100)"
1449,"('sartori', 100)"
1450,"('diamantini', 51)"
1451,"('nani', 86)"
1452,"('zuanne', 100)"
1453,"('carlo', 100)"
1454,"('avanzo', 100)"
1455,"('ferrari', 100)"
1456,"('berlendis', 100)"
1457,"('zuanne', 100)"
1458,"('magistrato', 58)"
1459,"('rossi', 100)"
1460,"('luca', 100)"
1461,"('sanzonio', 100)"
1462,"('andreato', 64)"
1463,"('bernardo', 100)"
1464,"('pantariani', 67)"
1465,"('todeschini', 100)"
1466,"('giustiniani', 67)"
1467,"('castellano', 77)"
1468,"('stella', 100)"
1469,"('carlotti', 56)"
1470,"('antonini', 64)"
1471,"('zampieri', 100)"
1472,"('luca', 100)"
1473,"('cavaliera', 57)"
1474,"('appostoli', 67)"
1475,"('steffani', 67)"
1476,"('guellacasa', 69)"
1477,"('crozzola', 59)"
1478,"('girolamo', 100)"
1479,"('chiaraba', 61)"
1480,"('volta', 80)"
1481,"('volta', 80)"
1482,"('zuanne', 100)"
1483,"('castriotto', 59)"
1484,"('bianchi', 100)"
1485,"('albertini', 100)"
1486,"('albertini', 100)"
1487,"('nani', 86)"
1488,"('zuanne', 100)"
1489,"('capellan', 100)"
1490,"('girolamo', 100)"
1491,"('antonini', 67)"
1492,"('merlo', 100)"
1493,"('tradonico', 62)"
1494,"('capellan', 100)"
1495,"('zuanne', 100)"
1496,"('colotti', 61)"
1497,"('francesconi', 64)"
1498,"('astori', 100)"
1499,"('astori', 100)"
1500,"('nani', 86)"
1501,"('ginatoffetti', 61)"
1502,"('mationi', 64)"
1503,"('zuanne', 100)"
1504,"('piero', 100)"
1505,"('milesi', 100)"
1506,"('tiepolo', 100)"
1507,"('da', 100)"
1508,"('manfrini', 67)"
1509,"('francesconi', 64)"
1510,"('battistiol', 67)"
1511,"('volta', 80)"
1512,"('marconi', 67)"
1513,"('volta', 80)"
1514,"('pasqualigo', 100)"
1515,"('domeneghini', 67)"
1516,"('tornetti', 60)"
1517,"('manzoli', 63)"
1518,"('manzoli', 63)"
1519,"('manzoli', 63)"
1520,"('pocobello', 67)"
1521,"('pasqualigo', 100)"
1522,"('sala', 100)"
1523,"('de lorenzo', 67)"
1524,"('antoniassi', 64)"
1525,"('piero', 100)"
1526,"('zanon', 100)"
1527,"('battistiol', 62)"
1528,"('battistiol', 62)"
1529,"('floravanti', 61)"
1530,"('volta', 80)"
1531,"('volta', 80)"
1532,"('volta', 80)"
1533,"('piero', 100)"
1534,"('nani', 86)"
1535,"('biasiuti', 100)"
1536,"('nicolini', 70)"
1537,"('valentini', 67)"
1538,"('francesconi', 79)"
1539,"('nani', 86)"
1540,"('andreghetti', 74)"
1541,"('ferri', 100)"
1542,"('bazolani', 63)"
1543,"('zuanne', 100)"
1544,"('bortolini', 73)"
1545,"('francesconi', 80)"
1546,"('alessio', 100)"
1547,"('bevilacqua', 100)"
1548,"('andreoleti', 74)"
1549,"('gerardini', 100)"
1550,"('picini', 100)"
1551,"('martinazzo', 61)"
1552,"('bortoloto', 61)"
1553,"('furnoni', 100)"
1554,"('furnoni', 100)"
1555,"('ambrosani', 70)"
1556,"('piero', 100)"
1557,"('de', 100)"
1558,"('stella', 100)"
1559,"('barbaria', 100)"
1560,"('domenichini', 76)"
1561,"('civran-cocco', 62)"
1562,"('fornasieri', 62)"
1563,"('simoni', 100)"
1564,"('pasqualigo', 100)"
1565,"('zanetti', 100)"
1566,"('domenici', 62)"
1567,"('vedoa', 100)"
1568,"('zuanne', 100)"
1569,"('tagliapietra', 69)"
1570,"('piero', 100)"
1571,"('ginatoffetti', 61)"
1572,"('zuanne', 100)"
1573,"('zanetti', 100)"
1574,"('bortolini', 64)"
1575,"('antonini', 61)"
1576,"('bevilacqua', 100)"
1577,"('pezzi', 100)"
1578,"('cristofoli', 64)"
1579,"('zanchi', 100)"
1580,"('gavazzi', 100)"
1581,"('piero', 100)"
1582,"('marchetti', 73)"
1583,"('dalla riva', 61)"
1584,"('sandei', 100)"
1585,"('bortolini', 75)"
1586,"('sanudo (candiano)', 69)"
1587,"('francesconi', 64)"
1588,"('zuanne', 100)"
1589,"('anna', 100)"
1590,"('andriani', 67)"
1591,"('pinaffo', 67)"
1592,"('rozinato', 88)"
1593,"('mengano', 57)"
1594,"('nicoletti', 67)"
1595,"('zorzetto', 64)"
1596,"('zampiceni', 100)"
1597,"('zampiceni', 100)"
1598,"('ginatoffetti', 61)"
1599,"('baroncelli', 72)"
1600,"('calvi', 100)"
1601,"('ruffini', 100)"
1602,"('piero', 100)"
1603,"('rossi', 100)"
1604,"('piero', 100)"
1605,"('piero', 100)"
1606,"('piero', 100)"
1607,"('girolamo', 100)"
1608,"('nani', 86)"
1609,"('piero', 100)"
1610,"('merlo', 100)"
1611,"('selenicher', 61)"
1612,"('fagarazzi', 58)"
1613,"('manfrini', 67)"
1614,"('capretta', 67)"
1615,"('francesconi', 69)"
1616,"('lanfritto', 63)"
1617,"('ballarini', 67)"
1618,"('zuanne', 100)"
1619,"('piero', 100)"
1620,"('seriman', 60)"
1621,"('locatello', 100)"
1622,"('tiepolo', 60)"
1623,"('tiepolo', 60)"
1624,"('armano', 100)"
1625,"('rubbi', 100)"
1626,"('piero', 100)"
1627,"('donzuane', 61)"
1628,"('sala', 100)"
1629,"('degrandi', 67)"
1630,"('angaran', 53)"
1631,"('de portico', 56)"
1632,"('gradenigo', 58)"
1633,"('bastian', 100)"
1634,"('bastian', 100)"
1635,"('zorzi', 100)"
1636,"('antonini', 67)"
1637,"('lippomano', 67)"
1638,"('pasqualigo', 100)"
1639,"('antonini', 64)"
1640,"('de', 100)"
1641,"('battistiol', 61)"
1642,"('gatti', 100)"
1643,"('battistiol', 61)"
1644,"('cavalieri', 64)"
1645,"('cortinovis', 69)"
1646,"('battistella', 57)"
1647,"('giustinian', 64)"
1648,"('mortera', 60)"
1649,"('steffani', 100)"
1650,"('cavalieri', 64)"
1651,"('bembo', 100)"
1652,"('pisenti', 100)"
1653,"('de vescovis', 56)"
1654,"('mazzoleni', 64)"
1655,"('francesconi', 65)"
1656,"('piero', 100)"
1657,"('arseo', 59)"
1658,"('compagnia', 64)"
1659,"('pasetto', 60)"
1660,"('girolamo', 100)"
1661,"('zaccaria', 100)"
1662,"('benzi zecchini', 55)"
1663,"('benzi zecchini', 55)"
1664,"('benzi zecchini', 55)"
1665,"('girolamo', 100)"
1666,"('girolamo', 100)"
1667,"('carlo', 100)"
1668,"('battistelli', 61)"
1669,"('galizzi', 100)"
1670,"('costa', 100)"
1671,"('bortolotti', 80)"
1672,"('bartoli', 100)"
1673,"('piero', 100)"
1674,"('de proti', 52)"
1675,"('de proti', 52)"
1676,"('costa', 100)"
1677,"('piazza', 100)"
1678,"('francesconi', 79)"
1679,"('draghi', 100)"
1680,"('diodati', 63)"
1681,"('dalla franziada', 65)"
1682,"('manzoni', 100)"
1683,"('visentini', 67)"
1684,"('balestrieri', 69)"
1685,"('piero', 100)"
1686,"('piero', 100)"
1687,"('piero', 100)"
1688,"('piero', 100)"
1689,"('nani', 86)"
1690,"('olivi', 100)"
1691,"('battaja', 59)"
1692,"('bortolotti', 100)"
1693,"('mationi', 64)"
1694,"('bortolini', 72)"
1695,"('nani', 86)"
1696,"('nani', 86)"
1697,"('bonetti', 100)"
1698,"('vidali', 100)"
1699,"('navarra', 100)"
1700,"('zorzi', 100)"
1701,"('manfrini', 67)"
1702,"('biasetti', 58)"
1703,"('rinaldo', 100)"
1704,"('bembo', 100)"
1705,"('francescheti', 71)"
1706,"('piero', 100)"
1707,"('perini', 57)"
1708,"('piero', 100)"
1709,"('andreghetti', 74)"
1710,"('battistini', 64)"
1711,"('azamar', 62)"
1712,"('fanetti', 100)"
1713,"('rota', 100)"
1714,"('aloisi', 67)"
1715,"('grolo', 100)"
1716,"('santo', 100)"
1717,"('de lorenzo', 82)"
1718,"('santo', 100)"
1719,"('catterina', 67)"
1720,"('lanfritto', 63)"
1721,"('de lorenzo', 82)"
1722,"('tonon', 100)"
1723,"('bortolini', 67)"
1724,"('piero', 100)"
1725,"('piero', 100)"
1726,"('da mare', 60)"
1727,"('zuliani', 100)"
1728,"('boni', 100)"
1729,"('andreghetti', 74)"
1730,"('bagolin', 100)"
1731,"('nani', 86)"
1732,"('signoreti', 64)"
1733,"('lodovici', 56)"
1734,"('nicola', 100)"
1735,"('galizzi', 100)"
1736,"('manzoni', 100)"
1737,"('grandis', 100)"
1738,"('gallizzi', 100)"
1739,"('zen', 100)"
1740,"('filiasi', 100)"
1741,"('nani', 86)"
1742,"('francesconi', 81)"
1743,"('francesconi', 81)"
1744,"('garlato', 100)"
1745,"('toniollo', 64)"
1746,"('balico', 60)"
1747,"('angeli', 100)"
1748,"('rocco', 100)"
1749,"('segallini', 56)"
1750,"('dalla', 100)"
1751,"('basadonna', 100)"
1752,"('armano', 100)"
1753,"('giavarina', 70)"
1754,"('baseggio', 100)"
1755,"('caliari fantinelli', 73)"
1756,"('alessio', 100)"
1757,"('poli', 100)"
1758,"('caliari fantinelli', 73)"
1759,"('marsilio', 100)"
1760,"('francesconi', 71)"
1761,"('poli', 100)"
1762,"('zorzi', 100)"
1763,"('nani', 86)"
1764,"('vendramin', 100)"
1765,"('ferrari', 100)"
1766,"('conti', 100)"
1767,"('andreghetti', 64)"
1768,"('dei', 100)"
1769,"('pensa', 100)"
1770,"('nadal', 100)"
1771,"('nadal', 100)"
1772,"('bernardo', 64)"
1773,"('filiasi', 100)"
1774,"('di', 100)"
1775,"('malcavazza', 56)"
1776,"('avanzo', 100)"
1777,"('antoneti', 70)"
1778,"('angeli', 100)"
1779,"('sanudo (candiano)', 60)"
1780,"('cima', 100)"
1781,"('zanetti', 100)"
1782,"('carlo', 100)"
1783,"('dalla', 100)"
1784,"('mastrosanto', 52)"
1785,"('bernardo', 100)"
1786,"('bernardo', 100)"
1787,"('de zanelli', 64)"
1788,"('martinazzo', 53)"
1789,"('martinazzo', 53)"
1790,"('angeloni', 100)"
1791,"('risegari', 60)"
1792,"('risegari', 60)"
1793,"('dalla vecchia', 100)"
1794,"('domenici', 76)"
1795,"('giacomi', 70)"
1796,"('bettini', 100)"
1797,"('ferrari', 100)"
1798,"('ferrari', 100)"
1799,"('toffetti', 64)"
1800,"('zugno', 100)"
1801,"('bellavita', 100)"
1802,"('bortoloto', 64)"
1803,"('bellini', 100)"
1804,"('bellavita', 59)"
1805,"('bortoloto', 64)"
1806,"('bellini', 100)"
1807,"('catterina', 59)"
1808,"('de lorenzo', 82)"
1809,"('zugno', 100)"
1810,"('ferrari', 100)"
1811,"('carlo', 100)"
1812,"('carlo', 100)"
1813,"('nani', 86)"
1814,"('bernardini', 69)"
1815,"('antoniassi', 75)"
1816,"('lucadello', 64)"
1817,"('scola', 100)"
1818,"('arriani', 52)"
1819,"('curti', 100)"
1820,"('spada', 100)"
1821,"('pellizzari', 64)"
1822,"('pighetti', 100)"
1823,"('dalla vecchia', 100)"
1824,"('magnavin', 64)"
1825,"('giustinian', 50)"
1826,"('piero', 100)"
1827,"('alemanti', 67)"
1828,"('del', 100)"
1829,"('galeran', 60)"
1830,"('guarnieri', 100)"
1831,"('francesconi', 77)"
1832,"('domenichini', 59)"
1833,"('giaccometti', 53)"
1834,"('bernardo', 100)"
1835,"('pasini', 100)"
1836,"('del', 100)"
1837,"('pasini', 100)"
1838,"('bassi', 100)"
1839,"('donzuane', 67)"
1840,"('zampireti', 100)"
1841,"('raffaeli', 100)"
1842,"('antonini', 52)"
1843,"('rinaldi', 100)"
1844,"('collini', 100)"
1845,"('zane', 100)"
